,price,area_house,area_land,type,house_material,num_of_floors
5429,6400000,79.0,8.0,индивидуальное жилищное строительство,блок,1
5430,1350000,21.0,17.0,индивидуальное жилищное строительство,дерево,1
5431,1990000,33.0,9.0,индивидуальное жилищное строительство,дерево,1
5432,500000,30.0,14.0,индивидуальное жилищное строительство,дерево,1
5433,6500000,120.0,6.0,индивидуальное жилищное строительство,блок,1
5434,1100000,42.0,14.0,индивидуальное жилищное строительство,дерево,1
5435,4000000,230.0,12.0,индивидуальное жилищное строительство,блок,2
5436,290000,25.0,8.0,индивидуальное жилищное строительство,дерево,1
5437,370000,38.0,6.0,индивидуальное жилищное строительство,дерево,2
5438,1980000,56.0,20.0,индивидуальное жилищное строительство,дерево,1
5439,5990000,125.0,7.0,индивидуальное жилищное строительство,блок,1
5440,375000,30.0,6.0,индивидуальное жилищное строительство,дерево,1
5441,1950000,46.0,15.0,индивидуальное жилищное строительство,кирпич,1
5442,2900000,380.0,16.0,индивидуальное жилищное строительство,блок,1
5443,350000,60.0,5.0,садоводство,дерево,1
5444,1580000,70.0,15.0,индивидуальное жилищное строительство,блок,2
5445,1100000,72.0,15.0,индивидуальное жилищное строительство,дерево,1
5446,5500000,93.0,6.0,индивидуальное жилищное строительство,блок,1
5447,490000,34.0,10.0,индивидуальное жилищное строительство,дерево,1
5448,490000,40.0,10.0,индивидуальное жилищное строительство,дерево,1
5449,7500000,256.0,9.0,индивидуальное жилищное строительство,дерево,2
5450,8900000,95.0,10.0,индивидуальное жилищное строительство,блок,1
5451,6990000,200.0,10.0,индивидуальное жилищное строительство,кирпич,2
5452,500000,40.0,6.0,индивидуальное жилищное строительство,дерево,1
5453,6750000,93.0,12.0,садоводство,блок,2
5454,680000,33.0,6.0,садоводство,дерево,1
5455,6490000,104.0,6.0,индивидуальное жилищное строительство,блок,1
5456,8225000,100.0,8.0,индивидуальное жилищное строительство,блок,1
5457,4300000,110.0,6.0,индивидуальное жилищное строительство,дерево,2
5458,2000000,45.0,6.0,индивидуальное жилищное строительство,дерево,2
5459,9000000,121.0,4.0,индивидуальное жилищное строительство,блок,2
5460,6300000,100.0,6.0,индивидуальное жилищное строительство,блок,1
5461,400000,20.0,13.0,индивидуальное жилищное строительство,дерево,2
5462,900000,53.0,16.0,индивидуальное жилищное строительство,дерево,1
5463,8600000,97.0,12.0,индивидуальное жилищное строительство,кирпич,1
5464,280000,50.0,4.0,индивидуальное жилищное строительство,кирпич,1
5465,2050000,50.0,5.0,индивидуальное жилищное строительство,дерево,1
5466,900000,24.0,5.0,садоводство,дерево,2
5467,6700000,125.0,7.0,индивидуальное жилищное строительство,блок,1
5468,8070000,150.0,10.0,индивидуальное жилищное строительство,блок,1
5469,22500000,297.0,11.0,индивидуальное жилищное строительство,блок,2
5470,500000,15.0,26.0,индивидуальное жилищное строительство,дерево,1
5471,9000000,90.0,8.0,индивидуальное жилищное строительство,кирпич,2
5472,6300000,120.0,6.0,садоводство,блок,1
5473,550000,36.0,21.0,индивидуальное жилищное строительство,дерево,1
5474,2200000,45.0,5.0,индивидуальное жилищное строительство,блок,1
5475,10000000,154.0,9.0,индивидуальное жилищное строительство,кирпич,1
5476,7500000,102.0,7.0,индивидуальное жилищное строительство,блок,1
5477,3270000,46.0,13.0,индивидуальное жилищное строительство,дерево,1
5478,7200000,125.0,6.0,индивидуальное жилищное строительство,блок,1
5479,6800000,250.0,12.0,индивидуальное жилищное строительство,блок,2
5480,3200000,80.0,15.0,индивидуальное жилищное строительство,кирпич,1
5481,790000,30.0,30.0,индивидуальное жилищное строительство,дерево,1
5482,800000,40.0,23.0,индивидуальное жилищное строительство,дерево,1
5483,6650000,120.0,7.0,индивидуальное жилищное строительство,блок,1
5484,7280000,108.0,6.0,индивидуальное жилищное строительство,блок,1
5485,1300000,60.0,4.0,индивидуальное жилищное строительство,дерево,2
5486,3090000,49.0,7.0,индивидуальное жилищное строительство,дерево,2
5487,5500000,101.0,17.0,индивидуальное жилищное строительство,дерево,2
5488,6400000,79.0,8.0,индивидуальное жилищное строительство,блок,1
5489,1350000,21.0,17.0,индивидуальное жилищное строительство,дерево,1
5490,1350000,21.0,17.0,индивидуальное жилищное строительство,дерево,1
5491,1990000,33.0,9.0,индивидуальное жилищное строительство,дерево,1
5492,500000,30.0,14.0,индивидуальное жилищное строительство,дерево,1
5493,6500000,120.0,6.0,индивидуальное жилищное строительство,блок,1
5494,1850000,24.0,15.0,индивидуальное жилищное строительство,дерево,2
5495,960000,50.0,5.0,садоводство,кирпич,2
5496,1300000,42.0,10.0,индивидуальное жилищное строительство,блок,1
5497,490000,47.0,6.0,индивидуальное жилищное строительство,дерево,1
5498,9000000,121.0,4.0,индивидуальное жилищное строительство,блок,2
5499,10430000,140.0,14.0,индивидуальное жилищное строительство,дерево,2
5500,1999000,54.0,15.0,индивидуальное жилищное строительство,дерево,1
5501,4000000,53.0,5.0,индивидуальное жилищное строительство,дерево,1
5502,1300000,30.0,4.0,садоводство,дерево,1
5503,1800000,65.0,952.0,индивидуальное жилищное строительство,блок,1
5504,8840000,122.0,10.0,садоводство,кирпич,1
5505,8300000,100.0,1.0,индивидуальное жилищное строительство,блок,1
5506,8000000,130.0,7.0,индивидуальное жилищное строительство,блок,1
5507,430000,43.0,14.0,индивидуальное жилищное строительство,дерево,1
5508,250000,28.0,24.0,индивидуальное жилищное строительство,дерево,1
5509,40000000,240.0,15.0,индивидуальное жилищное строительство,монолит-кирпич,1
5510,1650000,64.0,17.0,индивидуальное жилищное строительство,кирпич,1
5511,2500000,47.0,6.0,индивидуальное жилищное строительство,кирпич,1
5512,15000000,35.0,15.0,индивидуальное жилищное строительство,дерево,1
5513,6000000,93.0,6.0,индивидуальное жилищное строительство,кирпич,2
5514,399000,58.0,18.0,индивидуальное жилищное строительство,дерево,1
5515,2900000,380.0,16.0,индивидуальное жилищное строительство,блок,1
5516,7500000,172.0,12.0,индивидуальное жилищное строительство,кирпич,2
5517,310000,50.0,25.0,индивидуальное жилищное строительство,дерево,1
5518,6490000,104.0,6.0,индивидуальное жилищное строительство,блок,1
5519,8225000,100.0,8.0,индивидуальное жилищное строительство,блок,1
5520,4300000,110.0,6.0,индивидуальное жилищное строительство,дерево,2
5521,2000000,45.0,6.0,индивидуальное жилищное строительство,дерево,2
5522,6500000,131.0,7.0,индивидуальное жилищное строительство,блок,1
5523,2900000,380.0,16.0,индивидуальное жилищное строительство,блок,1
5524,1800000,65.0,952.0,индивидуальное жилищное строительство,блок,1
5525,6650000,60.0,4.0,индивидуальное жилищное строительство,блок,1
5526,5840000,95.0,10.0,индивидуальное жилищное строительство,блок,1
5527,6500000,40.0,8.0,индивидуальное жилищное строительство,дерево,1
5528,980000,92.0,30.0,индивидуальное жилищное строительство,дерево,1
5529,220000,39.0,11.0,индивидуальное жилищное строительство,дерево,1
5530,8300000,130.0,7.0,индивидуальное жилищное строительство,блок,1
5531,1500000,42.0,10.0,индивидуальное жилищное строительство,дерево,1
5532,750000,24.0,17.0,индивидуальное жилищное строительство,дерево,1
5533,900000,37.0,8.0,индивидуальное жилищное строительство,дерево,1
5534,11602824,106.0,14.0,индивидуальное жилищное строительство,дерево,1
5535,15500000,390.0,14.0,индивидуальное жилищное строительство,кирпич,3
5536,800000,24.0,2028.0,индивидуальное жилищное строительство,дерево,1
5537,7000000,93.0,4.0,индивидуальное жилищное строительство,блок,1
5538,1068750,60.0,9.0,индивидуальное жилищное строительство,дерево,1
5539,3900000,106.0,10.0,индивидуальное жилищное строительство,дерево,2
5540,5300000,80.0,5.0,индивидуальное жилищное строительство,блок,1
5541,2200000,160.0,27.0,индивидуальное жилищное строительство,блок,2
5542,6100000,136.0,7.0,индивидуальное жилищное строительство,блок,1
5543,250000,28.0,24.0,индивидуальное жилищное строительство,дерево,1
5544,40000000,240.0,15.0,индивидуальное жилищное строительство,монолит-кирпич,1
5545,5150000,50.0,10.0,индивидуальное жилищное строительство,дерево,1
5546,10500000,170.0,9.0,индивидуальное жилищное строительство,блок,2
5547,2900000,380.0,16.0,индивидуальное жилищное строительство,блок,1
5548,800000,21.0,16.0,индивидуальное жилищное строительство,дерево,1
5549,350000,25.0,24.0,индивидуальное жилищное строительство,дерево,1
5550,1300000,50.0,14.0,индивидуальное жилищное строительство,кирпич,1
5551,2500000,60.0,13.0,индивидуальное жилищное строительство,дерево,1
5552,200000,38.0,15.0,индивидуальное жилищное строительство,дерево,1
5553,480000,15.0,2.0,садоводство,дерево,1
5554,1950000,60.0,14.0,индивидуальное жилищное строительство,дерево,1
5555,6300000,120.0,6.0,садоводство,блок,1
5556,22500000,297.0,11.0,индивидуальное жилищное строительство,блок,2
5557,900000,24.0,5.0,садоводство,дерево,2
5558,7200000,115.0,9.0,индивидуальное жилищное строительство,блок,1
5559,10000000,154.0,9.0,индивидуальное жилищное строительство,кирпич,1
5560,500000,15.0,26.0,индивидуальное жилищное строительство,дерево,1
5561,9000000,90.0,8.0,индивидуальное жилищное строительство,кирпич,2
5562,8600000,97.0,12.0,индивидуальное жилищное строительство,кирпич,1
5563,550000,36.0,21.0,индивидуальное жилищное строительство,дерево,1
5564,2200000,45.0,5.0,индивидуальное жилищное строительство,блок,1
5565,8070000,150.0,10.0,индивидуальное жилищное строительство,блок,1
5566,6700000,125.0,7.0,индивидуальное жилищное строительство,блок,1
5567,900000,53.0,16.0,индивидуальное жилищное строительство,дерево,1
5568,6000000,93.0,6.0,индивидуальное жилищное строительство,кирпич,2
5569,2900000,380.0,16.0,индивидуальное жилищное строительство,блок,1
5570,1400000,30.0,10.0,индивидуальное жилищное строительство,дерево,1
5571,800000,21.0,16.0,индивидуальное жилищное строительство,дерево,1
5572,350000,25.0,24.0,индивидуальное жилищное строительство,дерево,1
5573,1300000,50.0,14.0,индивидуальное жилищное строительство,кирпич,1
5574,2500000,60.0,13.0,индивидуальное жилищное строительство,дерево,1
5575,200000,38.0,15.0,индивидуальное жилищное строительство,дерево,1
5576,7500000,150.0,6.0,индивидуальное жилищное строительство,блок,1
5577,3090000,49.0,7.0,индивидуальное жилищное строительство,дерево,2
5578,6500000,120.0,6.0,индивидуальное жилищное строительство,блок,1
5579,1350000,21.0,17.0,индивидуальное жилищное строительство,дерево,1
5580,1990000,33.0,9.0,индивидуальное жилищное строительство,дерево,1
5581,7000000,93.0,4.0,индивидуальное жилищное строительство,блок,1
5582,1068750,60.0,9.0,индивидуальное жилищное строительство,дерево,1
5583,3900000,106.0,10.0,индивидуальное жилищное строительство,дерево,2
5584,5300000,80.0,5.0,индивидуальное жилищное строительство,блок,1
5585,2200000,160.0,27.0,индивидуальное жилищное строительство,блок,2
5586,6100000,136.0,7.0,индивидуальное жилищное строительство,блок,1
5587,450000,31.0,9.0,индивидуальное жилищное строительство,блок,1
5588,1800000,22.0,6.0,индивидуальное жилищное строительство,дерево,1
5589,490000,34.0,10.0,индивидуальное жилищное строительство,дерево,1
5590,9350000,177.0,13.0,индивидуальное жилищное строительство,кирпич,1
5591,6990000,200.0,10.0,индивидуальное жилищное строительство,кирпич,2
5592,500000,40.0,6.0,индивидуальное жилищное строительство,дерево,1
5593,650000,35.0,1.0,индивидуальное жилищное строительство,дерево,1
5594,5799000,107.0,11.0,индивидуальное жилищное строительство,блок,1
5595,7400000,93.0,8.0,индивидуальное жилищное строительство,кирпич,1
5596,13200000,380.0,9.0,индивидуальное жилищное строительство,кирпич,3
5597,1600000,50.0,5.0,индивидуальное жилищное строительство,дерево,2
5598,10500000,141.0,7.0,садоводство,блок,2
5599,1000000,42.0,17.0,индивидуальное жилищное строительство,дерево,1
5600,4600000,38.0,5.0,индивидуальное жилищное строительство,кирпич,1
5601,7000000,130.0,8.0,индивидуальное жилищное строительство,блок,1
5602,850000,17.0,14.0,индивидуальное жилищное строительство,дерево,1
5603,3000000,66.0,11.0,индивидуальное жилищное строительство,дерево,1
5604,300000,18.0,5.0,индивидуальное жилищное строительство,дерево,1
5605,160000,40.0,6.0,садоводство,дерево,1
5606,1700000,74.0,18.0,индивидуальное жилищное строительство,дерево,1
5607,850000,36.0,12.0,индивидуальное жилищное строительство,дерево,1
5608,1250000,27.0,1265.0,индивидуальное жилищное строительство,дерево,1
5609,11236000,149.0,14.0,индивидуальное жилищное строительство,дерево,2
5610,1050000,52.0,35.0,индивидуальное жилищное строительство,дерево,1
5611,5900000,88.0,5.0,индивидуальное жилищное строительство,дерево,2
5612,1300000,48.0,6.0,индивидуальное жилищное строительство,дерево,1
5613,1670000,54.0,20.0,индивидуальное жилищное строительство,дерево,1
5614,5209000,137.0,6.0,индивидуальное жилищное строительство,кирпич,2
5615,1780000,100.0,13.0,индивидуальное жилищное строительство,блок,2
5616,480000,15.0,2.0,садоводство,дерево,1
5617,9450000,140.0,12.0,индивидуальное жилищное строительство,блок,1
5618,7000000,130.0,8.0,индивидуальное жилищное строительство,блок,1
5619,5630000,87.0,11.0,индивидуальное жилищное строительство,блок,1
5620,1350000,35.0,17.0,индивидуальное жилищное строительство,дерево,1
5621,260000,49.0,34.0,индивидуальное жилищное строительство,дерево,1
5622,1000000,35.0,3.0,индивидуальное жилищное строительство,дерево,1
5623,1670000,54.0,20.0,индивидуальное жилищное строительство,дерево,1
5624,5209000,137.0,6.0,индивидуальное жилищное строительство,кирпич,2
5625,1780000,100.0,13.0,индивидуальное жилищное строительство,блок,2
5626,480000,15.0,2.0,садоводство,дерево,1
5627,7000000,130.0,8.0,индивидуальное жилищное строительство,блок,1
5628,5630000,87.0,11.0,индивидуальное жилищное строительство,блок,1
5629,1350000,35.0,17.0,индивидуальное жилищное строительство,дерево,1
5630,260000,49.0,34.0,индивидуальное жилищное строительство,дерево,1
5631,1250000,35.0,5.0,садоводство,блок,1
5632,450000,15.0,10.0,садоводство,дерево,1
5633,590000,30.0,20.0,индивидуальное жилищное строительство,дерево,1
5634,3900000,106.0,10.0,индивидуальное жилищное строительство,дерево,2
5635,450000,31.0,9.0,индивидуальное жилищное строительство,блок,1
5636,5300000,80.0,5.0,индивидуальное жилищное строительство,блок,1
5637,5300000,100.0,10.0,индивидуальное жилищное строительство,блок,1
5638,1068750,60.0,9.0,индивидуальное жилищное строительство,дерево,1
5639,2200000,160.0,27.0,индивидуальное жилищное строительство,блок,2
5640,6100000,136.0,7.0,индивидуальное жилищное строительство,блок,1
5641,400000,38.0,6.0,индивидуальное жилищное строительство,дерево,1
5642,3100000,83.0,7.0,индивидуальное жилищное строительство,дерево,1
5643,5600000,134.0,10.0,индивидуальное жилищное строительство,блок,1
5644,6100000,136.0,7.0,индивидуальное жилищное строительство,блок,1
5645,4300000,74.0,9.0,индивидуальное жилищное строительство,блок,1
5646,4788000,42.0,4.0,индивидуальное жилищное строительство,кирпич,1
5647,7300000,111.0,10.0,индивидуальное жилищное строительство,блок,1
5648,12500000,233.0,15.0,индивидуальное жилищное строительство,кирпич,2
5649,9155000,140.0,8.0,индивидуальное жилищное строительство,блок,2
5650,1490000,40.0,4.0,индивидуальное жилищное строительство,дерево,2
5651,700000,26.0,5.0,садоводство,дерево,2
5652,7810000,110.0,600.0,индивидуальное жилищное строительство,блок,1
5653,750000,34.0,21.0,индивидуальное жилищное строительство,дерево,1
5654,4788000,42.0,4.0,индивидуальное жилищное строительство,кирпич,1
5655,11100000,195.0,10.0,садоводство,кирпич,2
5656,1650000,40.0,12.0,индивидуальное жилищное строительство,дерево,1
5657,700000,45.0,12.0,индивидуальное жилищное строительство,дерево,1
5658,700000,36.0,4.0,индивидуальное жилищное строительство,дерево,1
5659,6600000,124.0,9.0,индивидуальное жилищное строительство,блок,1
5660,5500000,100.0,10.0,индивидуальное жилищное строительство,блок,3
5661,6700000,150.0,20.0,индивидуальное жилищное строительство,блок,2
5662,9300000,156.0,10.0,индивидуальное жилищное строительство,блок,1
5663,375000,30.0,6.0,индивидуальное жилищное строительство,дерево,1
5664,650000,35.0,1.0,индивидуальное жилищное строительство,дерево,1
5665,5799000,107.0,11.0,индивидуальное жилищное строительство,блок,1
5666,5200000,82.0,7.0,индивидуальное жилищное строительство,блок,1
5667,750000,29.0,9.0,индивидуальное жилищное строительство,блок,1
5668,1750000,93.0,8.0,индивидуальное жилищное строительство,дерево,1
5669,4200000,128.0,10.0,индивидуальное жилищное строительство,кирпич,1
5670,8100000,186.0,9.0,индивидуальное жилищное строительство,блок,2
5671,750000,26.0,14.0,индивидуальное жилищное строительство,дерево,1
5672,29000000,40.0,5.0,индивидуальное жилищное строительство,дерево,1
5673,2600000,42.0,672.0,индивидуальное жилищное строительство,дерево,1
5674,8600000,100.0,8.0,индивидуальное жилищное строительство,кирпич,1
5675,6700000,140.0,8.0,индивидуальное жилищное строительство,блок,2
5676,5840000,95.0,10.0,индивидуальное жилищное строительство,блок,1
5677,6650000,60.0,4.0,индивидуальное жилищное строительство,блок,1
5678,11602824,106.0,14.0,индивидуальное жилищное строительство,дерево,1
5679,9088000,117.0,14.0,индивидуальное жилищное строительство,дерево,2
5680,8100000,186.0,9.0,индивидуальное жилищное строительство,блок,2
5681,5100000,100.0,7.0,индивидуальное жилищное строительство,блок,1
5682,5120000,80.0,14.0,индивидуальное жилищное строительство,блок,1
5683,900000,22.0,13.0,индивидуальное жилищное строительство,дерево,1
5684,7000000,130.0,8.0,индивидуальное жилищное строительство,блок,1
5685,9000000,152.0,10.0,индивидуальное жилищное строительство,блок,1
5686,2600000,42.0,672.0,индивидуальное жилищное строительство,дерево,1
5687,29000000,40.0,5.0,индивидуальное жилищное строительство,дерево,1
5688,7550000,133.0,7.0,индивидуальное жилищное строительство,блок,1
5689,600000,44.0,11.0,индивидуальное жилищное строительство,дерево,1
5690,6950000,117.0,8.0,индивидуальное жилищное строительство,блок,1
5691,750000,15.0,4.0,индивидуальное жилищное строительство,дерево,2
5692,5200000,114.0,8.0,индивидуальное жилищное строительство,блок,1
5693,750000,36.0,24.0,индивидуальное жилищное строительство,дерево,1
5694,1200000,26.0,15.0,индивидуальное жилищное строительство,дерево,1
5695,1890000,34.0,10.0,индивидуальное жилищное строительство,блок,2
5696,500000,30.0,6.0,индивидуальное жилищное строительство,дерево,2
5697,190000,31.0,11.0,индивидуальное жилищное строительство,дерево,1
5698,550000,40.0,32.0,индивидуальное жилищное строительство,дерево,1
5699,2500000,53.0,16.0,индивидуальное жилищное строительство,дерево,1
5700,1400000,22.0,10.0,индивидуальное жилищное строительство,дерево,1
5701,490000,31.0,3.0,индивидуальное жилищное строительство,дерево,1
5702,750000,26.0,14.0,индивидуальное жилищное строительство,дерево,1
5703,9250000,162.0,7.0,индивидуальное жилищное строительство,блок,1
5704,1000000,53.0,15.0,индивидуальное жилищное строительство,дерево,1
5705,700000,63.0,32.0,индивидуальное жилищное строительство,дерево,1
5706,320000,20.0,8.0,садоводство,дерево,1
5707,699000,33.0,4.0,индивидуальное жилищное строительство,дерево,1
5708,900000,60.0,3.0,индивидуальное жилищное строительство,дерево,2
5709,653520,94.0,12.0,индивидуальное жилищное строительство,дерево,2
5710,1290000,36.0,15.0,индивидуальное жилищное строительство,дерево,1
5711,5500000,150.0,11.0,индивидуальное жилищное строительство,блок,3
5712,750000,31.0,7.0,индивидуальное жилищное строительство,дерево,1
5713,4050000,131.0,11.0,садоводство,дерево,2
5714,1500000,29.0,15.0,индивидуальное жилищное строительство,кирпич,1
5715,2290000,22.0,7.0,садоводство,дерево,1
5716,1700000,70.0,7.0,индивидуальное жилищное строительство,кирпич,1
5717,3000000,77.0,10.0,индивидуальное жилищное строительство,дерево,1
5718,650000,27.0,12.0,индивидуальное жилищное строительство,дерево,1
5719,700000,26.0,5.0,садоводство,дерево,2
5720,1490000,40.0,4.0,индивидуальное жилищное строительство,дерево,2
5721,5120000,80.0,7.0,индивидуальное жилищное строительство,блок,1
5722,8500000,138.0,9.0,индивидуальное жилищное строительство,блок,1
5723,6600000,88.0,7.0,индивидуальное жилищное строительство,блок,1
5724,3100000,215.0,7.0,индивидуальное жилищное строительство,блок,2
5725,650000,35.0,1.0,индивидуальное жилищное строительство,дерево,1
5726,5799000,107.0,11.0,индивидуальное жилищное строительство,блок,1
5727,430000,20.0,16.0,индивидуальное жилищное строительство,дерево,1
5728,350000,37.0,4.0,индивидуальное жилищное строительство,дерево,1
5729,900000,22.0,13.0,индивидуальное жилищное строительство,дерево,1
5730,7000000,130.0,8.0,индивидуальное жилищное строительство,блок,1
5731,9000000,152.0,10.0,индивидуальное жилищное строительство,блок,1
5732,2600000,42.0,672.0,индивидуальное жилищное строительство,дерево,1
5733,4300000,74.0,9.0,индивидуальное жилищное строительство,блок,1
5734,4050000,131.0,11.0,садоводство,дерево,2
5735,1500000,29.0,15.0,индивидуальное жилищное строительство,кирпич,1
5736,2290000,22.0,7.0,садоводство,дерево,1
5737,1700000,70.0,7.0,индивидуальное жилищное строительство,кирпич,1
5738,3000000,77.0,10.0,индивидуальное жилищное строительство,дерево,1
5739,650000,27.0,12.0,индивидуальное жилищное строительство,дерево,1
5740,900000,60.0,3.0,индивидуальное жилищное строительство,дерево,2
5741,850000,35.0,6.0,индивидуальное жилищное строительство,дерево,1
5742,750000,31.0,7.0,индивидуальное жилищное строительство,дерево,1
5743,1331040,54.0,8.0,индивидуальное жилищное строительство,дерево,1
5744,4100000,33.0,13.0,индивидуальное жилищное строительство,дерево,1
5745,500000,52.0,6.0,индивидуальное жилищное строительство,дерево,1
5746,7100000,90.0,7.0,индивидуальное жилищное строительство,блок,1
5747,900000,60.0,3.0,индивидуальное жилищное строительство,дерево,2
5748,653520,94.0,12.0,индивидуальное жилищное строительство,дерево,2
5749,4500000,92.0,12.0,индивидуальное жилищное строительство,блок,1
5750,350000,30.0,5.0,садоводство,дерево,2
5751,750000,31.0,7.0,индивидуальное жилищное строительство,дерево,1
5752,1331040,54.0,8.0,индивидуальное жилищное строительство,дерево,1
5753,4100000,33.0,13.0,индивидуальное жилищное строительство,дерево,1
5754,500000,52.0,6.0,индивидуальное жилищное строительство,дерево,1
5755,270000,60.0,12.0,садоводство,кирпич,2
5756,750000,34.0,21.0,индивидуальное жилищное строительство,дерево,1
5757,7810000,110.0,600.0,индивидуальное жилищное строительство,блок,1
5758,600000,41.0,25.0,индивидуальное жилищное строительство,дерево,1
5759,750000,32.0,14.0,индивидуальное жилищное строительство,дерево,1
5760,4300000,50.0,14.0,индивидуальное жилищное строительство,дерево,1
5761,7100000,90.0,7.0,индивидуальное жилищное строительство,блок,1
5762,600000,44.0,11.0,индивидуальное жилищное строительство,дерево,1
5763,5200000,114.0,8.0,индивидуальное жилищное строительство,блок,1
5764,750000,15.0,4.0,индивидуальное жилищное строительство,дерево,2
5765,1300000,35.0,10.0,садоводство,дерево,1
5766,8118000,104.0,13.0,индивидуальное жилищное строительство,дерево,1
5767,490000,47.0,6.0,индивидуальное жилищное строительство,дерево,1
5768,2250000,23.0,8.0,садоводство,дерево,1
5769,2600000,171.0,9.0,индивидуальное жилищное строительство,кирпич,2
5770,2900000,100.0,18.0,индивидуальное жилищное строительство,блок,2
5771,8700000,140.0,9.0,индивидуальное жилищное строительство,блок,2
5772,4300000,36.0,20.0,индивидуальное жилищное строительство,дерево,2
5773,6500000,114.0,6.0,индивидуальное жилищное строительство,блок,1
5774,900000,30.0,15.0,индивидуальное жилищное строительство,кирпич,1
5775,180000000,926.0,277.0,индивидуальное жилищное строительство,кирпич,2
5776,4500000,80.0,5.0,индивидуальное жилищное строительство,дерево,1
5777,299000,16.0,9.0,садоводство,дерево,1
5778,825000,33.0,15.0,индивидуальное жилищное строительство,дерево,1
5779,780000,30.0,6.0,садоводство,дерево,1
5780,450000,41.0,25.0,индивидуальное жилищное строительство,дерево,1
5781,1499000,21.0,17.0,индивидуальное жилищное строительство,блок,1
5782,600000,15.0,375.0,индивидуальное жилищное строительство,дерево,1
5783,4550000,80.0,13.0,индивидуальное жилищное строительство,кирпич,2
5784,660000,35.0,14.0,индивидуальное жилищное строительство,дерево,1
5785,300000,29.0,11.0,индивидуальное жилищное строительство,дерево,1
5786,9750000,170.0,8.0,индивидуальное жилищное строительство,блок,1
5787,5500000,37.0,15.0,индивидуальное жилищное строительство,дерево,1
5788,1000000,32.0,2.0,индивидуальное жилищное строительство,кирпич,1
5789,9000000,130.0,8.0,индивидуальное жилищное строительство,блок,1
5790,2950000,70.0,7.0,индивидуальное жилищное строительство,дерево,1
5791,7520000,120.0,6.0,индивидуальное жилищное строительство,блок,1
5792,6500000,100.0,6.0,индивидуальное жилищное строительство,блок,1
5793,3950000,88.0,6.0,садоводство,блок,1
5794,4350000,250.0,12.0,индивидуальное жилищное строительство,блок,2
5795,7100000,90.0,7.0,индивидуальное жилищное строительство,блок,1
5796,1400000,22.0,10.0,индивидуальное жилищное строительство,дерево,1
5797,3300000,35.0,10.0,индивидуальное жилищное строительство,дерево,1
5798,450000,32.0,12.0,индивидуальное жилищное строительство,дерево,1
5799,3300000,95.0,8.0,индивидуальное жилищное строительство,блок,1
5800,6400000,80.0,10.0,индивидуальное жилищное строительство,блок,1
5801,15577899,300.0,11.0,индивидуальное жилищное строительство,блок,2
5802,4900000,110.0,16.0,индивидуальное жилищное строительство,блок,1
5803,750000,31.0,7.0,индивидуальное жилищное строительство,дерево,1
5804,6450000,128.0,10.0,индивидуальное жилищное строительство,блок,1
5805,1480000,29.0,10.0,индивидуальное жилищное строительство,дерево,1
5806,2800000,49.0,8.0,индивидуальное жилищное строительство,дерево,1
5807,3750000,57.0,3.0,индивидуальное жилищное строительство,дерево,1
5808,1200000,36.0,12.0,индивидуальное жилищное строительство,дерево,1
5809,800000,54.0,4.0,индивидуальное жилищное строительство,дерево,1
5810,800000,54.0,4.0,индивидуальное жилищное строительство,дерево,1
5811,3500000,46.0,25.0,индивидуальное жилищное строительство,дерево,1
5812,490000,47.0,6.0,индивидуальное жилищное строительство,дерево,1
5813,210000,24.0,26.0,индивидуальное жилищное строительство,дерево,1
5814,860000,73.0,10.0,индивидуальное жилищное строительство,дерево,1
5815,1500000,100.0,12.0,индивидуальное жилищное строительство,блок,2
5816,2000000,29.0,22.0,индивидуальное жилищное строительство,дерево,1
5817,850000,25.0,7.0,индивидуальное жилищное строительство,дерево,1
5818,800000,51.0,14.0,индивидуальное жилищное строительство,дерево,1
5819,330000,38.0,15.0,индивидуальное жилищное строительство,дерево,1
5820,800000,51.0,14.0,индивидуальное жилищное строительство,дерево,1
5821,850000,25.0,7.0,индивидуальное жилищное строительство,дерево,1
5822,330000,38.0,15.0,индивидуальное жилищное строительство,дерево,1
5823,7650000,138.0,9.0,индивидуальное жилищное строительство,блок,1
5824,1000000,32.0,9.0,индивидуальное жилищное строительство,дерево,1
5825,7650000,138.0,9.0,индивидуальное жилищное строительство,блок,1
5826,1100000,47.0,5.0,садоводство,дерево,2
5827,3600000,120.0,7.0,индивидуальное жилищное строительство,дерево,2
5828,456960,33.0,13.0,индивидуальное жилищное строительство,дерево,1
5829,1500000,30.0,18.0,садоводство,дерево,1
5830,1500000,100.0,12.0,индивидуальное жилищное строительство,блок,2
5831,210000,24.0,26.0,индивидуальное жилищное строительство,дерево,1
5832,860000,73.0,10.0,индивидуальное жилищное строительство,дерево,1
5833,456960,33.0,13.0,индивидуальное жилищное строительство,дерево,1
5834,450000,39.0,20.0,индивидуальное жилищное строительство,дерево,1
5835,3200000,60.0,22.0,индивидуальное жилищное строительство,блок,1
5836,4500000,60.0,707.0,индивидуальное жилищное строительство,дерево,1
5837,3200000,53.0,4.0,индивидуальное жилищное строительство,дерево,1
5838,3500000,46.0,25.0,индивидуальное жилищное строительство,дерево,1
5839,6450000,128.0,10.0,индивидуальное жилищное строительство,блок,1
5840,750000,50.0,4.0,индивидуальное жилищное строительство,кирпич,1
5841,4600000,38.0,5.0,индивидуальное жилищное строительство,кирпич,1
5842,860000,73.0,10.0,индивидуальное жилищное строительство,дерево,1
